2025-07-09 18:59:56,332 INFO: Client 515883e2-9e44-4141-9c72-d3a41edd896b: Algorithm switched to cubic (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:00:14,345 INFO: Client 515883e2-9e44-4141-9c72-d3a41edd896b: Algorithm switched to reno (Condition: congested, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:00:16,346 INFO: Client 515883e2-9e44-4141-9c72-d3a41edd896b: Algorithm switched to reno (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:00:24,373 INFO: Client 515883e2-9e44-4141-9c72-d3a41edd896b: Algorithm switched to cubic (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:00:26,383 INFO: Client 515883e2-9e44-4141-9c72-d3a41edd896b: Algorithm switched to cubic (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:00:54,394 INFO: Client 8752a082-d933-478d-a26e-33aea4464595: Algorithm switched to reno (Condition: congested, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:00:56,397 INFO: Client 8752a082-d933-478d-a26e-33aea4464595: Algorithm switched to reno (Condition: congested, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:01:04,402 INFO: Client 8752a082-d933-478d-a26e-33aea4464595: Algorithm switched to cubic (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:01:06,403 INFO: Client 8752a082-d933-478d-a26e-33aea4464595: Algorithm switched to cubic (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:01:36,419 INFO: Created client 63b607d7-f10e-49f8-bad9-cd9697205785 with reno algorithm [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:139]
2025-07-09 19:01:36,420 INFO: Created client d1765004-84ab-4df4-b7e5-c8f335475a57 with cubic algorithm [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:139]
2025-07-09 19:01:36,422 INFO: Created client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45 with tahoe algorithm [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:139]
2025-07-09 19:01:36,424 INFO: Client 63b607d7-f10e-49f8-bad9-cd9697205785: Algorithm switched to reno (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:01:36,434 INFO: Client d1765004-84ab-4df4-b7e5-c8f335475a57: Algorithm switched to reno (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:01:36,435 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to reno (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:01:38,437 INFO: Client 63b607d7-f10e-49f8-bad9-cd9697205785: Algorithm switched to reno (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:01:38,440 INFO: Client d1765004-84ab-4df4-b7e5-c8f335475a57: Algorithm switched to reno (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:01:38,442 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to reno (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:01:46,446 INFO: Client 63b607d7-f10e-49f8-bad9-cd9697205785: Algorithm switched to cubic (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:01:46,448 INFO: Client d1765004-84ab-4df4-b7e5-c8f335475a57: Algorithm switched to cubic (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:01:46,450 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to cubic (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
